"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_00037",20760.2220468687,2.1518429434784,0.445791969326547,4.82701145722559,1.38597151001401e-06,6.69341231968655e-06
"SAOUHSC_00038",114.563113599684,0.793709427178445,0.386072631970406,2.05585519783564,0.0397964756691966,0.0701314051362465
"SAOUHSC_00039",3008.3826523275,-0.973530698415748,0.521359964208987,-1.86729086475368,0.0618609804230492,0.102562036701392
"SAOUHSC_00040",16.6459568912138,-0.436187791861129,0.511322763096988,-0.853057644489011,0.393627338159762,0.485601458898065
"SAOUHSC_00041",371.117931887805,0.790767395470775,0.251996387136895,3.13801084394594,0.00170098583914956,0.00425006884317088
"SAOUHSC_00042",230.901973106621,-0.0550051887192123,0.31623997639424,-0.173934963398303,0.861916574599408,0.892435799614406
"SAOUHSC_00043",88.117330358425,0.41946231995323,0.322837749098534,1.29929762279815,0.193841809873687,0.274953654623604
"SAOUHSC_00044",873.514251823029,1.69690610739962,0.378386264101949,4.48458696413573,7.30553069876474e-06,3.01863620953618e-05
"SAOUHSC_00045",144.482871175206,-1.45005126176227,0.386853810620586,-3.74831841370805,0.00017802415676724,0.000556665430267479
"SAOUHSC_00046",281.328780237609,0.149475555749521,0.471693192518983,0.316891483956503,0.751325944094782,0.809752262955129
"SAOUHSC_00047",337.312874841614,0.159537520716592,0.435962500371268,0.365943218925319,0.714407445722138,0.779433461691927
"SAOUHSC_00049",1636.00843898739,0.156060476132537,0.253678877473578,0.61518908348525,0.538429856239383,0.621049782164282
"SAOUHSC_00050",804.797690055022,0.771378332103923,0.314654810634755,2.45150655903788,0.0142259593782451,0.0282502073921717
"SAOUHSC_00051",337.143389439922,-1.20385760693023,0.424556512861158,-2.83556504366693,0.00457446991026067,0.0102614302059585
"SAOUHSC_00052",87.4497847142341,0.66157986044079,0.336792992197081,1.96435162182251,0.0494893290404936,0.0844715311910151
"SAOUHSC_00053",162.126778173064,0.264025104803629,0.35626500612633,0.741091884589997,0.458637729882871,0.549250674715715
"SAOUHSC_00054",230.1792353956,0.532486851292242,0.270053119404683,1.97178559709319,0.0486340872181208,0.0833324572359429
"SAOUHSC_00055",286.430871232091,0.842909065151159,0.298337253854944,2.8253563852974,0.00472280541978611,0.0105697100269561
"SAOUHSC_00056",2105.29651608228,-0.246287775033146,0.266416059947266,-0.924447929610161,0.355253150000816,0.44930068068069
"SAOUHSC_00057",547.833244236318,-0.779932609103099,0.379829479916778,-2.05337566024097,0.0400361580323711,0.0704138906306275
"SAOUHSC_00058",873.729640618361,-0.84518873738437,0.313115229019944,-2.69928977913283,0.00694876413708023,0.0148638756983686
"SAOUHSC_00060",1601.50122540192,-0.291076556252652,0.448926041560182,-0.648384208768674,0.516736481249203,0.602557307889628
"SAOUHSC_00061",1463.39911518562,-0.524199553447886,0.394043142412991,-1.33031005244213,0.183416136460171,0.261988447282163
"SAOUHSC_00062",26.7819146330653,1.84913820095312,0.527610888669808,3.50473851215446,0.000457055957677811,0.00130871265448716
"SAOUHSC_00064",108.101145765104,-0.510587247221003,0.305985938125181,-1.66866245667838,0.0951842935088448,0.149519129295771
"SAOUHSC_00065",695.289521806837,-2.16537777451662,0.200378170356059,-10.8064554670246,3.20828157924759e-27,1.77859110049538e-25
"SAOUHSC_00067",4576.92496262436,-0.589627514828109,0.354290228130325,-1.66425000751422,0.0960624783375567,0.150809589885686
"SAOUHSC_00069",2892.74588048761,-1.2758658717538,0.38815063489245,-3.28703796171123,0.00101247184144203,0.00267280512904487
"SAOUHSC_00070",371.335046382374,-0.85155389882179,0.471365799267303,-1.80656700198753,0.0708298184227167,0.115843974691364
"SAOUHSC_00071",5140.38357738074,-1.18341406401651,0.292431588617923,-4.0468065355371,5.19211186847266e-05,0.00018179223265797
